"","time","f1","b1","f2","b2","f3","b3","f4","b4","f1p","f2p","f3p","f4p","f0","intensity","harmonicity","age","gender"
"1468",5.125234,293,197.9,991,98.7,2792,27.8,3511.7,1049.2,486.9,1462.8,2829.7,3777.6,208.1,71.5,2.6,30,0
"1469",5.127234,295.5,190.8,985.7,89.5,2788.9,29.2,3576.4,856.8,482.4,1457.1,2825.3,3767.3,206.5,71,-18.5,30,0
"1470",5.129234,296.4,201.8,986,91,2785.4,34.5,3598.6,712.7,478,1451.5,2821,3757.1,204.8,70.2,-69,30,0
"1471",5.131234,294.8,244.3,995.3,109.8,2783.5,47.6,3573.2,662.3,473.7,1446.1,2816.8,3747.1,203,69.2,-129.1,30,0
"1472",5.133234,283.1,313.3,1013.2,145.4,2790.7,70.6,3499.9,697.6,469.5,1440.9,2812.7,3737.2,201.1,68.2,-179.3,30,0
"1473",5.135234,256.5,336.7,1032.7,182.8,2817.8,91.2,3410.8,763.1,465.4,1435.8,2808.7,3727.6,199.1,67.6,-200,30,0
"1474",5.137234,245.3,255.4,1049,207,2850.2,85.3,3373.5,811.7,461.3,1431,2804.8,3718.2,197.1,67.8,-178,30,0
"1475",5.139234,242.9,164.4,1062.1,225.7,2866.9,67.1,3371.9,845.3,457.5,1426.4,2801,3708.9,195,68.4,-126.3,30,0
"1476",5.141234,241.2,111.9,1074.4,250.2,2869.8,56.4,3365.5,897.9,453.7,1421.9,2797.3,3700,192.9,69.1,-64.8,30,0
"1477",5.143234,241,89.6,1082.9,282.3,2870.4,55.5,3345.3,993.6,450,1417.7,2793.8,3691.2,190.7,69.7,-13.3,30,0
"1478",5.145234,241.4,88.2,1082.1,318.8,2880.6,65.4,3311.6,1087.4,446.5,1413.7,2790.4,3682.7,188.5,69.9,8.3,30,0
"1479",5.147234,240.3,104,1077.5,332.6,2912.5,80.4,3287.2,1120.9,443,1409.9,2787.2,3674.4,186.4,69.9,-10,30,0
"1480",5.149234,234.6,140.3,1078.5,301.8,2960,72.3,3374.8,1214.8,439.7,1406.3,2784,3666.4,184.3,69.5,-55,30,0
"1481",5.151234,218.2,217.5,1084.5,255.5,2990.8,47.4,3748.4,824.9,436.6,1403,2781.1,3658.7,182.2,69,-111.7,30,0
"1482",5.153234,159.8,394.1,1091.9,250,3004.4,33.8,3752.7,327.2,433.5,1399.9,2778.2,3651.2,180.1,68.2,-165,30,0
"1483",5.155234,1100.3,319,3011.5,31.4,3745.5,141.8,5297.2,538.6,430.6,1397,2775.6,3644,178.2,67.4,-200,30,0
"1484",5.157234,940.2,1474,1105.5,487.4,3016.6,36.3,3736.6,71.6,427.8,1394.4,2773.1,3637.1,176.3,66.5,-213.3,30,0
"1485",5.159234,970.4,776.8,1259.1,918.6,3022.9,47.5,3728.6,41.5,425.2,1392,2770.7,3630.5,174.4,65.6,-215,30,0
"1486",5.161234,894.1,798.3,1415.5,871.5,3032.2,64.5,3723,28.6,422.7,1389.9,2768.5,3624.1,172.7,64.6,-210,30,0
"1487",5.163234,840.3,1037.2,1461.4,823.6,3044.3,85.9,3719.5,24.1,420.4,1388,2766.5,3618.1,171.1,63.8,-203.3,30,0
"1488",5.165234,618.8,1659.4,1446.6,702.5,3057.4,110.2,3715.1,24.5,418.2,1386.4,2764.7,3612.4,169.6,63,-200,30,0
"1489",5.167234,1459.3,627.2,3068.8,123.1,3706.9,25.7,5480.9,950.2,416.1,1385,2763,3606.9,168.1,62.4,-200,30,0
"1490",1.29149,265.1,1123.8,959.5,186.8,1575.5,216.2,1919.5,799.8,567.6,1204.9,1996.5,2987.7,201.4,73,8,20,0
"1491",1.29349,414.6,595.2,978.9,171.9,1592.1,108.4,2210.5,1298.4,562.1,1196.7,1987.2,2980.8,201.2,73.9,3.3,20,0
"1492",1.29549,422.2,382.3,988.4,148.5,1591.6,72.4,2465.3,1322.3,556.6,1188.5,1978,2973.9,201,74.7,3,20,0
"1493",1.29749,421.1,317.7,1009.7,148.3,1593.8,73.3,2552.8,1172.1,551.1,1180.4,1968.9,2967.1,200.8,75.4,3.6,20,0
"1494",1.29949,416.8,288.7,1043.6,149.6,1594.6,87.5,2599.4,1009.8,545.6,1172.4,1959.9,2960.4,200.6,76,4.3,20,0
"1495",1.30149,412.3,280.3,1075.9,150.3,1591.7,104.6,2642.2,880.2,540.1,1164.4,1951.1,2953.7,200.3,76.4,4.9,20,0
"1496",1.30349,414.4,296.6,1093.3,157.7,1588,112.2,2678.8,808.1,534.6,1156.5,1942.3,2947.1,200.1,76.7,5.5,20,0
"1497",1.30549,424.6,345.4,1091.8,171.6,1590.4,102.5,2715.6,802.5,529.1,1148.6,1933.6,2940.5,199.8,76.9,6.1,20,0
"1498",1.30749,434.6,435.9,1075.8,187.4,1598.1,86.9,2755.4,863.2,523.6,1140.9,1925.1,2934,199.5,77.1,6.7,20,0
"1499",1.30949,432.6,601.9,1049.7,204.4,1604,75.3,2789.3,996.5,518.1,1133.2,1916.7,2927.6,199.2,77.3,7.3,20,0
"1500",1.31149,384.7,892.7,1017.8,213.7,1604.2,70.1,2787.7,1216.1,512.6,1125.7,1908.5,2921.3,198.9,77.5,7.9,20,0
"1501",1.31349,54.2,1345.8,992,207.6,1598.7,69.6,2719.2,1500.5,507.1,1118.2,1900.4,2915.1,198.7,77.7,8.5,20,0
"1502",1.31549,979.6,196.4,1590.7,71.2,2574,1757.7,3146.7,136.4,501.6,1110.8,1892.4,2909,198.4,78,9.1,20,0
"1503",1.31749,979.1,185.7,1585,73.3,2450.6,1831.4,3156.2,142.4,496.2,1103.6,1884.6,2902.9,198.1,78.3,9.7,20,0
"1504",1.31949,984.6,170.6,1583.1,75.3,2425.1,1749.5,3164.2,153.2,490.8,1096.4,1877,2897,197.8,78.6,10.3,20,0
"1505",1.32149,990.1,149.5,1583.7,76.8,2454.8,1562.8,3173.3,160.6,485.4,1089.4,1869.5,2891.2,197.5,78.8,10.9,20,0
"1506",1.32349,991.8,127.3,1584.9,79.2,2497,1392.5,3184.3,155.7,480,1082.5,1862.2,2885.4,197.2,79.1,11.4,20,0
"1507",1.32549,990.2,109.4,1585.7,84.4,2578.2,1334,3190.2,141.3,474.7,1075.7,1855.1,2879.8,197,79.4,12,20,0
"1508",1.32749,988.9,99.7,1585.6,90.2,2705.4,1321.6,3182.2,130.1,469.4,1069.1,1848.1,2874.3,196.7,79.6,12.5,20,0
"1509",1.32949,60.2,761.7,988.7,97.5,1586.2,95.5,2809,1245,464.1,1062.6,1841.4,2868.9,196.4,79.8,13.1,20,0
"1510",1.33149,159,681.4,988,102.7,1590.7,104.7,2825.7,1156.1,458.9,1056.3,1834.8,2863.7,196.2,80,13.6,20,0
"1511",1.33349,199,628.4,985.7,108.5,1597.7,118.7,2790.9,1062.8,453.7,1050.1,1828.4,2858.5,196,80.1,14.1,20,0
"1512",1.33549,230,567,981.8,107.7,1602.3,135.9,2757,937.4,448.5,1044,1822.3,2853.5,195.8,80.3,14.6,20,0
"1513",1.33749,247.4,513,979,101.7,1598.8,153.3,2738.4,807.5,443.4,1038.2,1816.3,2848.6,195.6,80.4,15.2,20,0
"1514",1.33949,252.5,471.2,979.1,93.8,1590.2,166.2,2724.7,676.2,438.4,1032.5,1810.6,2843.9,195.4,80.5,15.8,20,0
"1515",1.34149,249.1,434.8,981.9,84.2,1590,166.6,2721.6,556.2,433.4,1026.9,1805.1,2839.3,195.2,80.5,16.3,20,0
"1516",1.34349,240.3,400.3,984.3,74,1604.2,157,2730.7,447.7,428.5,1021.5,1799.8,2834.8,195.1,80.6,16.8,20,0
"1517",1.34549,229.7,365.1,984,65.5,1623.5,146,2727.9,325,423.6,1016.3,1794.7,2830.5,195,80.5,17.3,20,0
"1518",1.34749,223.1,336.2,982.9,62,1635.4,145.5,2708.6,218.5,418.8,1011.3,1789.9,2826.3,194.8,80.5,17.8,20,0
"1519",1.34949,222.3,313.2,984.1,62.7,1638.1,156.8,2691,146.7,414,1006.5,1785.2,2822.3,194.7,80.5,18.2,20,0
"1520",1.35149,225.1,295.4,987.3,64.9,1635.9,171.4,2683.2,108.9,409.4,1001.9,1780.9,2818.4,194.6,80.5,18.5,20,0
"1521",1.35349,228.5,279.8,989.1,64.7,1638.4,175.6,2683.7,94.4,404.7,997.4,1776.7,2814.7,194.5,80.5,18.9,20,0
"1522",1.35549,231.8,261.6,988.2,60.5,1648.9,158.3,2688,95.9,400.2,993.2,1772.8,2811.1,194.4,80.6,19.1,20,0
"1523",1.35749,234.5,246,986.9,56.2,1657.3,128.3,2689.5,109.8,395.7,989.1,1769.2,2807.7,194.4,80.7,19.3,20,0
"1524",1.35949,236.5,238.5,987.6,55.1,1659.5,105.3,2682,132,391.3,985.2,1765.8,2804.5,194.3,80.9,19.4,20,0
"1525",1.36149,237.8,237.9,990,57.1,1659,96.5,2665.6,151.3,387,981.6,1762.6,2801.4,194.2,81,19.5,20,0
"1526",1.36349,238.1,240.6,991.8,61.2,1657.6,99,2647.6,162.7,382.7,978.1,1759.7,2798.5,194.2,81.1,19.5,20,0
"1527",1.36549,237.1,250.1,991,68,1652.4,110.2,2632.5,177.8,378.6,974.9,1757.1,2795.8,194.1,81.2,19.5,20,0
"1528",1.36749,234.7,270.1,986.5,77,1641.5,124.3,2624.8,206.4,374.5,971.9,1754.7,2793.2,194,81.2,19.4,20,0
"1529",1.36949,231.5,297.6,979,85.7,1631.5,134.8,2626.7,253.2,370.5,969.1,1752.6,2790.8,194,81.1,19.3,20,0
"1530",1.37149,229.9,322.3,971.8,89.6,1636.1,138.8,2634.3,318.3,366.6,966.5,1750.8,2788.6,193.9,81,19.1,20,0
"1531",1.37349,231.2,339.2,968.7,88.7,1658,137.1,2632.9,400.3,362.8,964.1,1749.2,2786.6,193.9,80.8,18.9,20,0
"1532",1.37549,231,357.1,971.3,87.8,1684.9,131.7,2612,498.3,359,961.9,1747.9,2784.7,193.8,80.7,18.7,20,0
"1533",1.37749,224.4,380.5,979,91.1,1701.6,128.2,2578.3,581.6,355.4,959.9,1746.8,2783,193.8,80.5,18.5,20,0
"1534",1.37949,216,395.7,990.6,96.7,1710.4,126.7,2551.5,625.8,351.9,958.2,1746,2781.5,193.7,80.4,18.2,20,0
"1535",1.38149,215.1,387.1,1004.2,102.3,1716.6,121.4,2548.8,632.9,348.4,956.7,1745.5,2780.1,193.6,80.3,17.9,20,0
"1536",1.38349,223.1,358.1,1016.5,108.6,1722.9,106.9,2563.8,622.9,345.1,955.4,1745.3,2779,193.6,80.3,17.8,20,0
"1537",1.38549,234.6,321.2,1022.1,119.4,1728.5,83.2,2583.5,592.4,341.8,954.3,1745.3,2778,193.5,80.3,17.7,20,0
"1538",1.38749,244.1,292.7,1014.2,135.7,1731.9,61.3,2603.2,524.5,338.6,953.5,1745.6,2777.2,193.4,80.3,17.8,20,0
"1539",1.38949,250.2,277.1,992.1,155.3,1734.7,45.2,2625.5,423,335.6,952.9,1746.2,2776.6,193.3,80.3,18,20,0
"1540",1.39149,252.7,271,964.7,171.6,1737.9,36.1,2646.1,328,332.6,952.5,1747.1,2776.2,193.3,80.4,18.2,20,0
"1541",1.39349,254.3,262.9,945.8,179.6,1741.7,33.2,2661.2,271.3,329.8,952.3,1748.2,2775.9,193.2,80.4,18.6,20,0
"1542",1.39549,257.2,245.2,940.5,179.1,1746.1,34.8,2672.6,260.2,327,952.3,1749.6,2775.9,193.1,80.5,19.3,20,0
"1543",1.39749,260.7,226.9,945.2,176.7,1751.3,38.6,2681.1,302.3,324.3,952.6,1751.3,2776,193,80.5,20.4,20,0
"1544",1.39949,263.4,219.7,953.2,184,1757.4,43.2,2686.8,415.6,321.8,953.1,1753.3,2776.3,192.9,80.5,21.7,20,0
"1545",1.40149,264.1,229.5,959.8,208.9,1763.2,48.2,2694.5,605.7,319.4,953.8,1755.5,2776.8,192.8,80.4,22.8,20,0
"1546",1.40349,262,248.1,962.2,245.7,1766.1,52.4,2727.5,806.2,317,954.7,1758,2777.4,192.7,80.3,23.3,20,0
"1547",1.40549,257.6,261.7,957.8,280.3,1763.2,53.5,2772.6,916.5,314.8,955.9,1760.7,2778.3,192.6,80.2,22.9,20,0
"1548",1.40749,253.9,263,947,299.7,1755,50.4,2782.6,838.8,312.7,957.2,1763.8,2779.3,192.6,80,21.4,20,0
"1549",1.40949,253.5,262.3,930,315.7,1746.2,45.5,2797,693.7,310.6,958.8,1767.1,2780.5,192.5,79.7,19.3,20,0
"1550",1.41149,257.2,272.3,902.8,343.2,1739.8,42.9,2822.5,551.6,308.7,960.6,1770.6,2781.9,192.4,79.3,17,20,0
"1551",1.41349,264.3,308.2,860.9,394.6,1736.6,46.2,2841.7,423.4,306.9,962.6,1774.5,2783.5,192.4,78.8,15,20,0
"1552",1.41549,275.3,381.8,803.7,467.8,1735.1,60,2839.8,318.1,305.2,964.8,1778.5,2785.2,192.4,78.2,13.7,20,0
"1553",1.41749,288.1,441.2,766.4,513.8,1731.1,86.5,2819.7,250,303.6,967.2,1782.9,2787.1,192.3,77.8,12.5,20,0
"1554",1.41949,293.6,413.9,780.4,498.2,1718.1,116.3,2795.3,198.9,302.1,969.8,1787.5,2789.2,192.3,77.5,11.5,20,0
"1555",1.42149,284.2,323.3,814.3,404.4,1700.3,117.4,2784.1,162.2,300.8,972.6,1792.3,2791.5,192.4,77.5,10.8,20,0
"1556",1.42349,271.9,234.1,831.9,295.7,1692.3,95.2,2790.8,146.9,299.5,975.6,1797.4,2793.9,192.4,77.7,10.4,20,0
"1557",1.42549,262.8,175.8,837.3,221.8,1694.3,79.4,2806.4,145.3,298.3,978.8,1802.8,2796.5,192.5,78,10.5,20,0
"1558",1.42749,257.5,147.2,841.1,184.2,1697.2,77.4,2816.4,146.2,297.3,982.2,1808.4,2799.3,192.6,78.3,11.3,20,0
"1559",1.42949,254,132.1,848.4,163.4,1694.8,84.7,2815.1,143.5,296.3,985.8,1814.2,2802.2,192.7,78.4,12.4,20,0
"1560",1.43149,251.1,123.9,860.4,149.9,1683.7,96.5,2810.9,137,295.5,989.5,1820.2,2805.3,192.9,78.4,13.7,20,0
"1561",1.43349,247.8,119.7,875.7,137.7,1665.5,105.6,2813,131.2,294.7,993.5,1826.5,2808.5,193.1,78.3,14.8,20,0
"1562",1.43549,243.4,117.2,892.8,123.4,1649.7,105.8,2823.5,125.1,294.1,997.6,1833,2811.9,193.3,78.1,15.5,20,0
"1563",1.43749,239.3,114.5,907.1,109.5,1649.5,99.4,2834.4,120.1,293.6,1001.9,1839.8,2815.5,193.6,77.8,15.8,20,0
"1564",1.43949,236.8,107.2,916.3,96.9,1662.1,91.5,2836.7,130.8,293.1,1006.4,1846.7,2819.2,193.9,77.6,16,20,0
"1565",1.44149,236,93.8,919.5,85.7,1677.2,84,2820.1,167.4,292.8,1011,1853.9,2823,194.3,77.6,16.2,20,0
"1566",1.44349,236.1,79.3,918.7,77.6,1688.1,79,2773.3,189.8,292.6,1015.8,1861.3,2827,194.7,77.6,16.6,20,0
"1567",1.44549,236.6,67.7,916.5,74.1,1694.1,78.3,2727.7,156.9,292.4,1020.7,1868.9,2831.2,195.1,77.8,17.4,20,0
"1568",1.44749,237,60.7,914.8,75.9,1694.6,83.3,2705.5,119.3,292.4,1025.8,1876.6,2835.4,195.6,78.1,18.6,20,0
"1569",1.44949,237,56.7,914,83.1,1688.9,93.5,2696.1,93.3,292.5,1031,1884.6,2839.9,196.2,78.4,19.9,20,0
"1570",1.45149,236.5,55.3,912.5,96.4,1675.5,107.9,2695.7,77.9,292.6,1036.4,1892.8,2844.4,196.7,78.7,21.3,20,0
"1571",1.45349,235.9,55.7,906.6,115.6,1655.3,122.8,2704,69.1,292.9,1041.9,1901.1,2849.1,197.4,79.1,22.4,20,0
"1572",1.45549,235,56.7,891.8,137.5,1631.8,129.8,2717,63.9,293.2,1047.5,1909.6,2853.9,198,79.4,23,20,0
"1573",1.45749,233.7,57.7,871.6,152.7,1616.3,124,2726.7,62.7,293.7,1053.3,1918.3,2858.8,198.8,79.6,23.6,20,0
"1574",1.45949,232.3,59.7,856.7,161.4,1613.6,118.7,2731.4,66,294.2,1059.1,1927.2,2863.8,199.5,79.8,23.9,20,0
"1575",1.46149,231.3,64.4,858.6,172.3,1629.9,130.8,2733.4,78.5,294.8,1065.1,1936.2,2869,200.3,80,24,20,0
"1576",1.46349,231.5,70.9,875.3,187.8,1680.3,156.6,2736.5,116.9,295.5,1071.2,1945.4,2874.2,201.1,80.2,23.5,20,0
"1577",1.46549,235.1,76.2,886,202.2,1752.6,149,2741.9,198.3,296.3,1077.4,1954.7,2879.6,202,80.4,22.3,20,0
"1578",1.46749,245.6,90,872.3,240.8,1792.4,118.2,2741.3,290.2,297.2,1083.7,1964.1,2885,202.9,80.6,20.1,20,0
"1579",1.46949,263.8,116.9,837.1,306.6,1806.1,96.5,2735,355.8,298.1,1090,1973.7,2890.6,203.8,80.8,17.3,20,0
"1580",1.47149,284.1,147.2,796.2,365.6,1812.6,82.1,2729.4,385.6,299.2,1096.5,1983.4,2896.2,204.7,81.1,14.5,20,0
"1581",1.47349,301.2,176.8,761.2,403.9,1822.5,71,2729.7,426.7,300.3,1103,1993.2,2901.9,205.7,81.3,12.4,20,0
"1582",1.47549,314.6,220.3,725,433.4,1839.9,60.9,2731.4,565.3,301.5,1109.6,2003.2,2907.7,206.6,81.6,11.6,20,0
"1583",1.47749,327.3,297.1,678.6,464,1860,52.1,2703.6,791.7,302.7,1116.3,2013.2,2913.6,207.6,81.8,11.7,20,0
"1584",1.47949,349.3,444.3,606.5,488.4,1879.7,44.9,2668.5,1044.4,304.1,1123,2023.3,2919.6,208.6,81.9,12.4,20,0
"1585",1.48149,375.1,691.5,534.8,442.2,1897.2,40,2636.4,1335.6,305.5,1129.8,2033.6,2925.6,209.6,82,13.4,20,0
"1586",1.48349,475.8,727.7,477.5,492.9,1912.7,36,2606.6,1592.3,307,1136.6,2043.9,2931.7,210.5,82.1,14.3,20,0
"1587",1.48549,389.5,380,679,735.3,1926.8,31.9,2595,1713.1,308.5,1143.4,2054.3,2937.8,211.5,82.1,14.8,20,0
"1588",1.48749,367.6,306.3,775.8,668,1938.6,28.3,2605.3,1746.2,310.1,1150.3,2064.7,2944,212.5,82,15.3,20,0
"1589",1.48949,357.9,260.2,825.6,607.5,1949.1,26.1,2607.2,1698,311.8,1157.2,2075.2,2950.3,213.4,81.8,15.8,20,0
"1590",1.49149,354.1,227.2,854,572.6,1957.8,26.2,2597,1530.1,313.5,1164.1,2085.8,2956.6,214.3,81.6,16.1,20,0
"1591",1.49349,356.5,207.8,875.6,577.4,1963.5,28.9,2602.8,1383.2,315.3,1171.1,2096.4,2962.9,215.2,81.2,16.1,20,0
"1592",1.49549,365.3,200.7,899,628.1,1965.8,34.7,2646.2,1371.4,317.1,1178,2107,2969.3,216,80.7,15.5,20,0
"1593",1.49749,376.3,196.8,924.1,692.7,1964.7,42.4,2741.7,1473.4,319,1184.9,2117.7,2975.6,216.8,80.1,14.2,20,0
"1594",1.49949,386,187.3,947.1,739.1,1959.9,51.1,2903.3,1566.9,321,1191.9,2128.4,2982,217.6,79.5,12.5,20,0
"1595",1.50149,392.6,175.1,954,760.3,1951.2,57.6,2994.1,230.1,323,1198.8,2139.1,2988.5,218.3,78.9,10.8,20,0
"1596",1.50349,393.7,173.2,931.5,764.8,1942,58.8,2973,229.4,325,1205.7,2149.8,2994.9,219,78.7,9.4,20,0
"1597",1.50549,381.7,191.8,881.3,731.1,1938,56,2960.3,216.4,327.1,1212.5,2160.5,3001.3,219.6,78.9,8.8,20,0
"1598",1.50749,355.8,210.6,840.6,657.6,1939.3,54.2,2949.2,199.9,329.2,1219.4,2171.2,3007.8,220.2,79.5,8.6,20,0
"1599",1.50949,327.7,206,820,581.1,1940.3,56.2,2929.3,194.8,331.4,1226.1,2181.9,3014.2,220.8,80.3,8.7,20,0
"1600",1.51149,306.7,182.7,814.4,511.1,1938.3,62.7,2900.2,213.6,333.6,1232.9,2192.5,3020.6,221.2,81.1,9.1,20,0
"1601",1.51349,292.7,156,820.7,459.9,1934.8,73.3,2865.6,233.1,335.8,1239.5,2203.1,3027.1,221.7,81.7,9.7,20,0
"1602",1.51549,284.2,136.4,833.9,458.5,1933.4,89.8,2850.8,225.3,338,1246.2,2213.7,3033.5,222,82.2,10.6,20,0
"1603",1.51749,280.5,125.1,850,512.7,1933.3,108.1,2861.3,209.4,340.3,1252.7,2224.2,3039.8,222.3,82.4,12.1,20,0
"1604",1.51949,279.7,116.8,869.3,607.1,1928.1,122.4,2878.3,192.2,342.6,1259.2,2234.7,3046.2,222.6,82.4,14,20,0
"1605",1.52149,280.7,113.3,895.5,746,1916.4,131.7,2893.6,181.8,345,1265.6,2245.1,3052.4,222.8,82.2,15.6,20,0
"1606",1.52349,283.7,117.3,945,1009.2,1907.4,145.1,2905.4,179.4,347.3,1271.9,2255.4,3058.7,222.9,81.7,16.6,20,0
"1607",1.52549,287.2,123.8,1087.6,1563.9,1902.8,171.8,2908.8,194,349.7,1278.1,2265.6,3064.9,223,81,16.6,20,0
"1608",1.52749,289.2,127.5,1363.1,2359.7,1889.6,202,2924.8,244.1,352.1,1284.2,2275.8,3071.1,223.1,80,15.4,20,0
"1609",1.52949,299.1,145.8,1862.2,218.5,2399.1,2252,2987.5,312.8,354.5,1290.2,2285.8,3077.2,223.1,78.8,13.6,20,0
"1610",1.53149,326.5,180.8,1849.6,183.7,2776.6,1341.9,3092.5,389.1,356.9,1296.1,2295.7,3083.2,223,77.4,11.7,20,0
"1611",1.53349,368.9,204.4,1861.2,142.4,2872.3,966.5,3213.5,378.9,359.4,1301.8,2305.6,3089.2,222.9,75.9,10,20,0
"1612",1.53549,405.8,208.5,1876.9,123.3,2940.6,995.5,3277,289.1,361.8,1307.5,2315.3,3095.1,222.8,74.6,8.9,20,0
"1613",1.53749,431.8,223.6,1890,127.8,3017.1,1250.5,3297.8,214.6,364.2,1313,2324.8,3100.9,222.6,73.8,8,20,0
"1614",1.53949,459.9,250.9,1903.8,138.3,3099.7,1549.5,3307.9,172.7,366.7,1318.4,2334.3,3106.6,222.3,73.5,7.4,20,0
"1615",1.54149,491.4,259.5,1914.9,138.7,3174,1641.6,3309.4,171.4,369.1,1323.6,2343.6,3112.3,222.1,73.5,6.9,20,0
"1616",1.54349,510.2,244.3,1918.6,131.6,3242.3,1518.2,3297.3,209.3,371.5,1328.7,2352.7,3117.8,221.8,73.7,6.8,20,0
"1617",1.54549,509.2,233.2,1915.2,129.2,3259.1,274.9,3364.6,1379.5,374,1333.7,2361.7,3123.3,221.4,73.8,6.9,20,0
"1618",1.54749,490.1,241.9,1906,140.3,3209.7,305.6,3534.9,1332.8,376.4,1338.5,2370.5,3128.6,221.1,73.7,7.5,20,0
"1619",1.54949,451.6,262.3,1891,170.6,3180.3,313.7,3675.7,1278,378.8,1343.1,2379.2,3133.9,220.7,73.4,8.4,20,0
"1620",1.55149,400.8,261.8,1871.1,224.2,3158.1,328.1,3748.8,1173.3,381.2,1347.5,2387.6,3139,220.3,72.8,9.4,20,0
"1621",1.55349,372.3,247.5,1851.5,291.8,3125.8,343.4,3776.2,1057.3,383.6,1351.8,2395.9,3144,219.9,72,10.2,20,0
"1622",1.55549,388.2,281,1845.5,343.5,3082.9,345.2,3781.6,921.3,386,1355.9,2404,3148.9,219.4,71,10.5,20,0
"1623",1.55749,479,307.1,1857,343.2,3043.8,338.1,3761.5,768.4,388.3,1359.9,2411.9,3153.7,219,69.9,10.7,20,0
"1624",1.55949,561.6,197.9,1866.8,311.3,3011.5,347.2,3732.2,630.5,390.7,1363.6,2419.6,3158.3,218.5,68.9,10.7,20,0
"1625",1.56149,592.7,108.3,1871.6,283.5,2994.3,385.2,3729.3,543.4,393,1367.2,2427,3162.8,218.1,68.3,10.5,20,0
"1626",1.56349,606,65.7,1876.3,268,3005.4,444.1,3767.2,520.7,395.3,1370.6,2434.3,3167.2,217.6,68.2,10.3,20,0
"1627",1.56549,613.5,46.2,1873.2,262.5,3028.5,500.2,3812.6,514.6,397.5,1373.7,2441.3,3171.4,217.2,68.4,10,20,0
"1628",1.56749,616.8,37.6,1855.8,269.5,3015.9,527.9,3804.6,464.7,399.8,1376.7,2448.1,3175.5,216.8,68.8,9.5,20,0
"1629",1.56949,617,34.1,1827.4,280.8,2972,492.7,3776.9,370.7,402,1379.5,2454.6,3179.4,216.4,69.2,8.8,20,0
"1630",1.57149,614.4,34.8,1803,279.3,2942.7,409.8,3773,300.7,404.1,1382,2461,3183.2,216,69.4,8.3,20,0
"1631",1.57349,608.3,41.4,1797.3,261.8,2936.5,346.2,3790.3,276.6,406.3,1384.4,2467,3186.8,215.7,69.5,7.9,20,0
"1632",1.57549,594.4,58.7,1806.4,240.9,2940.5,323.1,3817.2,280.9,408.4,1386.5,2472.8,3190.3,215.3,69.4,8.1,20,0
"1633",1.57749,570.2,87.5,1816.4,231,2947.4,336.4,3830.9,297.3,410.4,1388.4,2478.4,3193.5,215.1,69.2,8.9,20,0
"1634",1.57949,542.8,115.3,1822,234.8,2954,377.1,3809.8,327.3,412.5,1390.1,2483.7,3196.7,214.8,69,9.9,20,0
"1635",1.58149,531.6,120,1823.9,252.7,2951.7,442.6,3742.9,344.5,414.5,1391.6,2488.7,3199.6,214.6,68.7,11,20,0
"1636",1.58349,534.9,110.4,1828.7,280,2936.9,522.5,3673.6,306.1,416.4,1392.9,2493.5,3202.4,214.5,68.3,11.7,20,0
"1637",1.58549,543,102.7,1848.1,321.2,2930.8,627.8,3644.6,263.9,418.3,1393.9,2498,3205,214.4,67.8,12.9,20,0
"1638",1.58749,553.1,98.2,1883.5,378.3,2946.3,768.2,3643.4,253.4,420.2,1394.7,2502.2,3207.4,214.4,67.2,18.2,20,0
"1639",1.58949,564.9,91.2,1929.4,445.2,2973.4,914.2,3650.9,258.4,422,1395.3,2506.1,3209.6,214.4,66.5,24.1,20,0
"1640",1.59149,576,79.7,1967.6,505.1,2996.5,956.2,3665.1,263.6,423.7,1395.7,2509.7,3211.7,214.6,65.7,25.7,20,0
"1641",1.59349,584.6,66.8,1976.7,546.8,2994.1,824.4,3685.6,257.4,425.5,1395.8,2513.1,3213.5,214.8,64.8,18.2,20,0
"1642",1.59549,590.1,57.5,1961.3,557.8,2975.3,644.9,3703.8,246.2,427.1,1395.7,2516.1,3215.2,215.1,63.9,-3.9,20,0
"1643",1.59749,590.2,56.1,1946.2,543.2,2957.3,566.9,3710.3,261.6,428.8,1395.3,2518.9,3216.7,215.5,63.3,-44.7,20,0
"1644",1.59949,581.4,64.1,1943,534.1,2947.8,580.3,3702.1,308.9,430.3,1394.7,2521.3,3218,216,63.1,-95.4,20,0
"1645",1.60149,559.6,84.2,1952.7,551.5,2957.1,644.4,3680.6,363.4,431.8,1393.9,2523.5,3219.1,216.7,63.2,-146,20,0
"1646",1.60349,527,114.9,1963.8,593.6,2968.5,716.5,3650,412.4,433.3,1392.8,2525.3,3220,217.4,63.5,-186.6,20,0
"1647",1.60549,505.2,145.8,1965.2,671.5,2942.5,793.9,3614.2,447.6,434.7,1391.6,2526.9,3220.7,218.3,63.8,-208.5,20,0
"1648",1.60749,520.7,149,1949.2,731.5,2871.6,830.9,3603.5,455,436.1,1390,2528.1,3221.1,219.4,64,-215.4,20,0
"1649",1.60949,553,119.3,1919.1,666,2809.8,758.9,3647.1,417,437.4,1388.3,2529,3221.4,220.6,63.9,-213.1,20,0
"1650",1.61149,580.9,84.8,1898.8,529.1,2782.8,667.6,3705,326.6,438.6,1386.3,2529.6,3221.5,222,63.7,-206.6,20,0
"1651",1.61349,600.1,61.9,1892.3,399.4,2786.3,619.9,3733.5,257.7,439.8,1384,2529.9,3221.4,223.6,63.2,-200.9,20,0
